ensg	entr	hgnc	symb	synonym1	synonym2
ENSG00000182985	23705	HGNC:5951	CADM1	SYNCAM1	TSLC1
ENSG00000182985	23705	HGNC:5951	CADM1	SYNCAM1	IGSF4
ENSG00000182985	23705	HGNC:5951	CADM1	RA175	TSLC1
ENSG00000182985	23705	HGNC:5951	CADM1	RA175	IGSF4
ENSG00000256315	105369507	HGNC:56177	CADM1-AS1		
ENSG00000175161	253559	HGNC:29849	CADM2	NECL3	IGSF4D
ENSG00000175161	253559	HGNC:29849	CADM2	Necl-3	IGSF4D
ENSG00000175161	253559	HGNC:29849	CADM2	SynCAM2	IGSF4D
ENSG00000239519	100874038	HGNC:41248	CADM2-AS1		
ENSG00000241648	100874037	HGNC:41247	CADM2-AS2		
ENSG00000162706	57863	HGNC:17601	CADM3	BIgR	IGSF4B
ENSG00000162706	57863	HGNC:17601	CADM3	FLJ10698	IGSF4B
ENSG00000162706	57863	HGNC:17601	CADM3	TSLL1	IGSF4B
ENSG00000162706	57863	HGNC:17601	CADM3	NECL1	IGSF4B
ENSG00000162706	57863	HGNC:17601	CADM3	SynCAM3	IGSF4B
ENSG00000162706	57863	HGNC:17601	CADM3	Necl-1	IGSF4B
ENSG00000225670	100131825	HGNC:40812	CADM3-AS1	CTA-134P22.2	
ENSG00000105767	199731	HGNC:30825	CADM4	TSLL2	IGSF4C
ENSG00000105767	199731	HGNC:30825	CADM4	Necl-4	IGSF4C
ENSG00000105767	199731	HGNC:30825	CADM4	SynCAM4	IGSF4C
ENSG00000163618	8618	HGNC:1426	CADPS	CAPS	
ENSG00000163618	8618	HGNC:1426	CADPS	KIAA1121	
ENSG00000163618	8618	HGNC:1426	CADPS	CAPS1	
ENSG00000163618	8618	HGNC:1426	CADPS	UNC-31	
ENSG00000081803	93664	HGNC:16018	CADPS2	CAPS2	
ENSG00000164304	285782	HGNC:21622	CAGE1	bA69L16.7	CTAG3
ENSG00000164304	285782	HGNC:21622	CAGE1	CT95	CTAG3
ENSG00000270419	100526820	HGNC:42860	CAHM	LINC00468	
ENSG00000104327	793	HGNC:1434	CALB1		CALB
ENSG00000172137	794	HGNC:1435	CALB2	CAL2	
ENSG00000110680	796	HGNC:1437	CALCA	CGRP	CALC1
ENSG00000110680	796	HGNC:1437	CALCA	CGRP-alpha	CALC1
ENSG00000175868	797	HGNC:1438	CALCB	FLJ30166	CALC2
ENSG00000175868	797	HGNC:1438	CALCB	CGRP-II	CALC2
ENSG00000012822	57658	HGNC:29306	CALCOCO1	KIAA1536	
ENSG00000012822	57658	HGNC:29306	CALCOCO1	calphoglin	
ENSG00000012822	57658	HGNC:29306	CALCOCO1	Cocoa	
ENSG00000136436	10241	HGNC:29912	CALCOCO2	MGC17318	
ENSG00000136436	10241	HGNC:29912	CALCOCO2	NDP52	
ENSG00000253179	798	HGNC:1439	CALCP	CALC3	
ENSG00000004948	799	HGNC:1440	CALCR	CTR	
ENSG00000004948	799	HGNC:1440	CALCR	CT-R	
ENSG00000064989	10203	HGNC:16709	CALCRL	CGRPR	
ENSG00000064989	10203	HGNC:16709	CALCRL	CRLR	
ENSG00000224063	105373786	HGNC:55863	CALCRL-AS1		
ENSG00000122786	800	HGNC:1441	CALD1	CDM	
ENSG00000122786	800	HGNC:1441	CALD1	H-CAD	
ENSG00000122786	800	HGNC:1441	CALD1	L-CAD	
ENSG00000122786	800	HGNC:1441	CALD1	h-CD	
ENSG00000185933	255022	HGNC:23494	CALHM1		FAM26C
ENSG00000138172	51063	HGNC:23493	CALHM2		FAM26B
ENSG00000183128	119395	HGNC:23458	CALHM3	bA225H22.7	FAM26A
ENSG00000164451	221301	HGNC:21094	CALHM4	FLJ32239	C6orf78
ENSG00000164451	221301	HGNC:21094	CALHM4	FLJ32239	FAM26D
ENSG00000178033	254228	HGNC:21568	CALHM5	dJ493F7.3	C6orf188
ENSG00000178033	254228	HGNC:21568	CALHM5	dJ493F7.3	FAM26E
ENSG00000178033	254228	HGNC:21568	CALHM5	MGC45451	C6orf188
ENSG00000178033	254228	HGNC:21568	CALHM5	MGC45451	FAM26E
ENSG00000188820	441168	HGNC:33391	CALHM6	RP1-93H18.5	C6orf187
ENSG00000188820	441168	HGNC:33391	CALHM6	RP1-93H18.5	FAM26F
ENSG00000188820	441168	HGNC:33391	CALHM6	OTTHUMP00000017061	C6orf187
ENSG00000188820	441168	HGNC:33391	CALHM6	OTTHUMP00000017061	FAM26F
ENSG00000188820	441168	HGNC:33391	CALHM6	OTTHUMP00000017062	C6orf187
ENSG00000188820	441168	HGNC:33391	CALHM6	OTTHUMP00000017062	FAM26F
ENSG00000188820	441168	HGNC:33391	CALHM6	dJ93H18.5	C6orf187
ENSG00000188820	441168	HGNC:33391	CALHM6	dJ93H18.5	FAM26F
ENSG00000188820	441168	HGNC:33391	CALHM6	INAM	C6orf187
ENSG00000188820	441168	HGNC:33391	CALHM6	INAM	FAM26F
ENSG00000244158	116435295	HGNC:40971	CALHM6-AS1	RP1-93H18.6	
ENSG00000198668	801	HGNC:1442	CALM1	CAMI	CALML2
ENSG00000198668	801	HGNC:1442	CALM1	PHKD	CALML2
ENSG00000198668	801	HGNC:1442	CALM1	DD132	CALML2
ENSG00000198668	801	HGNC:1442	CALM1	PHKD1	CALML2
ENSG00000223467	802	HGNC:1443	CALM1P1		CALML1
ENSG00000230564	804	HGNC:1444	CALM1P2	TCAG_1643085	
ENSG00000143933	805	HGNC:1445	CALM2	PHKD	
ENSG00000143933	805	HGNC:1445	CALM2	PHKD2	
ENSG00000143933	805	HGNC:1445	CALM2	CAMII	
ENSG00000267170	100128390	HGNC:1446	CALM2P1		
ENSG00000229097	806	HGNC:1447	CALM2P2		
ENSG00000215482	807	HGNC:1448	CALM2P3		
ENSG00000233662	643193	HGNC:39661	CALM2P4		
ENSG00000160014	808	HGNC:1449	CALM3	PHKD	
ENSG00000160014	808	HGNC:1449	CALM3	PHKD3	
ENSG00000178363	810	HGNC:1452	CALML3	CLP	
ENSG00000205488	100132159	HGNC:44682	CALML3-AS1		
ENSG00000129007	91860	HGNC:18445	CALML4	MGC4809	
ENSG00000129007	91860	HGNC:18445	CALML4	NY-BR-20	
ENSG00000178372	51806	HGNC:18180	CALML5	CLSP	
ENSG00000169885	163688	HGNC:24193	CALML6	CAGLP	
ENSG00000183166	83698	HGNC:13248	CALN1	CABP8	
ENSG00000179218	811	HGNC:1455	CALR	RO	
ENSG00000179218	811	HGNC:1455	CALR	SSA	
ENSG00000179218	811	HGNC:1455	CALR	cC1qR	
ENSG00000179218	811	HGNC:1455	CALR	CRT	
ENSG00000179218	811	HGNC:1455	CALR	FLJ26680	
ENSG00000269058	125972	HGNC:20407	CALR3	CRT2	
ENSG00000269058	125972	HGNC:20407	CALR3	FLJ25355	
ENSG00000269058	125972	HGNC:20407	CALR3	MGC26577	
ENSG00000269058	125972	HGNC:20407	CALR3	CT93	
ENSG00000227742	441884	HGNC:35456	CALR4P		
ENSG00000128595	813	HGNC:1458	CALU		
ENSG00000130643	50632	HGNC:17938	CALY	CALCYON	DRD1IP
ENSG00000130643	50632	HGNC:17938	CALY	NSG3	DRD1IP
ENSG00000134072	8536	HGNC:1459	CAMK1	CaMKI	
ENSG00000134072	8536	HGNC:1459	CAMK1	CaMKI-alpha	
ENSG00000183049	57118	HGNC:19341	CAMK1D	CKLiK	
ENSG00000008118	57172	HGNC:14585	CAMK1G	VWS1	
ENSG00000008118	57172	HGNC:14585	CAMK1G	CLICKIII	
ENSG00000008118	57172	HGNC:14585	CAMK1G	dJ272L16.1	
ENSG00000070808	815	HGNC:1460	CAMK2A	KIAA0968	CAMKA
ENSG00000070808	815	HGNC:1460	CAMK2A	CaMKIINalpha	CAMKA
ENSG00000070808	815	HGNC:1460	CAMK2A	CaMKIIα	CAMKA
ENSG00000058404	816	HGNC:1461	CAMK2B	CAM2	CAMKB
ENSG00000058404	816	HGNC:1461	CAMK2B	CAMK2	CAMKB
ENSG00000058404	816	HGNC:1461	CAMK2B	CaMKIIβ	CAMKB
ENSG00000145349	817	HGNC:1462	CAMK2D		CAMKD
ENSG00000148660	818	HGNC:1463	CAMK2G		CAMKG
ENSG00000224195	123706515	HGNC:56057	CAMK2G-AS1		
ENSG00000162545	55450	HGNC:24190	CAMK2N1	CaMKIINalpha	
ENSG00000163888	94032	HGNC:24197	CAMK2N2	CaM-KIIN	
ENSG00000152495	814	HGNC:1464	CAMK4	CaMK-GR	
ENSG00000152495	814	HGNC:1464	CAMK4	CaMKIV	
ENSG00000004660	84254	HGNC:1469	CAMKK1	DKFZp761M0423	
ENSG00000004660	84254	HGNC:1469	CAMKK1	CAMKKA	
ENSG00000004660	84254	HGNC:1469	CAMKK1	MGC34095	
ENSG00000110931	10645	HGNC:1470	CAMKK2	CAMKK	
ENSG00000110931	10645	HGNC:1470	CAMKK2	KIAA0787	
ENSG00000110931	10645	HGNC:1470	CAMKK2	CAMKKB	
ENSG00000110931	10645	HGNC:1470	CAMKK2	MGC15254	
ENSG00000143919	79823	HGNC:26276	CAMKMT	CLNMT	C2orf34
ENSG00000164076	79012	HGNC:28788	CAMKV	MGC8407	
ENSG00000164076	79012	HGNC:28788	CAMKV	VACAMKL	
ENSG00000164615	819	HGNC:1471	CAMLG	CAML	
ENSG00000164615	819	HGNC:1471	CAMLG	GET2	
ENSG00000164047	820	HGNC:1472	CAMP	CAP18	
ENSG00000164047	820	HGNC:1472	CAMP	FALL39	
ENSG00000164047	820	HGNC:1472	CAMP	FALL-39	
ENSG00000164047	820	HGNC:1472	CAMP	LL37	
ENSG00000130559	157922	HGNC:19946	CAMSAP1	FLJ31228	
ENSG00000130559	157922	HGNC:19946	CAMSAP1	DKFZp434F195	
ENSG00000238058	107987141	HGNC:55648	CAMSAP1-DT		
ENSG00000118200	23271	HGNC:29188	CAMSAP2	KIAA1078	CAMSAP1L1
ENSG00000076826	57662	HGNC:29307	CAMSAP3	Nezha	KIAA1543
ENSG00000076826	57662	HGNC:29307	CAMSAP3	PPP1R80	KIAA1543
ENSG00000171735	23261	HGNC:18806	CAMTA1	KIAA0833	
ENSG00000225126	101928836	HGNC:40856	CAMTA1-AS1		
ENSG00000237728	102725193	HGNC:40855	CAMTA1-AS2		
ENSG00000237365	127138864	HGNC:40854	CAMTA1-AS3	AL512330.1	
ENSG00000237436	110841581	HGNC:53020	CAMTA1-DT	lncCAMTA1	
ENSG00000237402	100874340	HGNC:41446	CAMTA1-IT1		
ENSG00000108509	23125	HGNC:18807	CAMTA2	KIAA0909	
ENSG00000262678	101927979	HGNC:55342	CAMTA2-AS1		
ENSG00000111530	55832	HGNC:30688	CAND1	TIP120A	
ENSG00000111530	55832	HGNC:30688	CAND1	DKFZp434M1414	
ENSG00000111530	55832	HGNC:30688	CAND1	KIAA0829	
ENSG00000111530	55832	HGNC:30688	CAND1	TIP120	
ENSG00000144712	23066	HGNC:30689	CAND2	TIP120B	
ENSG00000144712	23066	HGNC:30689	CAND2	KIAA0667	
ENSG00000144712	23066	HGNC:30689	CAND2	Tp120b	
ENSG00000171302	124583	HGNC:19721	CANT1	SHAPY	
ENSG00000171302	124583	HGNC:19721	CANT1	SCAN-1	
ENSG00000127022	821	HGNC:1473	CANX	CNX	
ENSG00000127022	821	HGNC:1473	CANX	IP90	
ENSG00000127022	821	HGNC:1473	CANX	P90	
ENSG00000131236	10487	HGNC:20040	CAP1	CAP	
ENSG00000240809	401076	HGNC:31134	CAP1P1		
ENSG00000232004	399748	HGNC:31970	CAP1P2		
ENSG00000112186	10486	HGNC:20039	CAP2		
ENSG00000259151	353163	HGNC:20142	CAP2P1		
ENSG00000042493	822	HGNC:1474	CAPG	MCP	AFCP
ENSG00000014216	823	HGNC:1476	CAPN1	muCANP	
ENSG00000014216	823	HGNC:1476	CAPN1	muCL	
ENSG00000014216	823	HGNC:1476	CAPN1	CANP	
ENSG00000014216	823	HGNC:1476	CAPN1	CANPL1	
ENSG00000254614	728975	HGNC:56068	CAPN1-AS1		
ENSG00000162909	824	HGNC:1479	CAPN2	mCANP	
ENSG00000162909	824	HGNC:1479	CAPN2	CANPml	
ENSG00000162909	824	HGNC:1479	CAPN2	CANPL2	
ENSG00000092529	825	HGNC:1480	CAPN3	CANP3	LGMD2
ENSG00000092529	825	HGNC:1480	CAPN3	CANP3	LGMD2A
ENSG00000092529	825	HGNC:1480	CAPN3	p94	LGMD2
ENSG00000092529	825	HGNC:1480	CAPN3	p94	LGMD2A
ENSG00000092529	825	HGNC:1480	CAPN3	nCL-1	LGMD2
ENSG00000092529	825	HGNC:1480	CAPN3	nCL-1	LGMD2A
ENSG00000149260	726	HGNC:1482	CAPN5	nCL-3	VRNI
ENSG00000149260	726	HGNC:1482	CAPN5	HTRA3	VRNI
ENSG00000149260	726	HGNC:1482	CAPN5	ADNIV	VRNI
ENSG00000077274	827	HGNC:1483	CAPN6	CAPNX	
ENSG00000077274	827	HGNC:1483	CAPN6	CalpM	
ENSG00000077274	827	HGNC:1483	CAPN6	CANPX	
ENSG00000131375	23473	HGNC:1484	CAPN7	PalBH	
ENSG00000203697	388743	HGNC:1485	CAPN8	nCL-2	
ENSG00000135773	10753	HGNC:1486	CAPN9	nCL-4	
ENSG00000135773	10753	HGNC:1486	CAPN9	GC36	
ENSG00000142330	11132	HGNC:1477	CAPN10		
ENSG00000260942	101752400	HGNC:48839	CAPN10-DT	locus959	CAPN10-AS1
ENSG00000137225	11131	HGNC:1478	CAPN11		
ENSG00000182472	147968	HGNC:13249	CAPN12		
ENSG00000162949	92291	HGNC:16663	CAPN13	FLJ23523	
ENSG00000214711	440854	HGNC:16664	CAPN14		
ENSG00000103326	6650	HGNC:11182	CAPN15		SOLH
ENSG00000126247	826	HGNC:1481	CAPNS1	CANP	CAPN4
ENSG00000126247	826	HGNC:1481	CAPNS1	CANPS	CAPN4
ENSG00000126247	826	HGNC:1481	CAPNS1	30K	CAPN4
ENSG00000126247	826	HGNC:1481	CAPNS1	CDPS	CAPN4
ENSG00000215874	391053	HGNC:39562	CAPNS1P1		
ENSG00000256812	84290	HGNC:16371	CAPNS2	MGC12536	
ENSG00000256812	84290	HGNC:16371	CAPNS2	MGC14804	
ENSG00000135387	4076	HGNC:6743	CAPRIN1	caprin-1	M11S1
ENSG00000135387	4076	HGNC:6743	CAPRIN1	caprin-1	GPIAP1
ENSG00000135387	4076	HGNC:6743	CAPRIN1	RNG105	M11S1
ENSG00000135387	4076	HGNC:6743	CAPRIN1	RNG105	GPIAP1
ENSG00000110888	65981	HGNC:21259	CAPRIN2	EEG1	C1QDC1
ENSG00000110888	65981	HGNC:21259	CAPRIN2	FLJ22569	C1QDC1
ENSG00000110888	65981	HGNC:21259	CAPRIN2	FLJ11391	C1QDC1
ENSG00000110888	65981	HGNC:21259	CAPRIN2	caprin-2	C1QDC1
ENSG00000110888	65981	HGNC:21259	CAPRIN2	RNG140	C1QDC1
ENSG00000105519	828	HGNC:1487	CAPS	CAPS1	
ENSG00000105519	828	HGNC:1487	CAPS	MGC126562	
ENSG00000180881	84698	HGNC:16471	CAPS2		
ENSG00000254451	107983975	HGNC:40769	CAPS2-AS1		
ENSG00000152611	133690	HGNC:28375	CAPSL	MGC26610	
ENSG00000249748	100506406	HGNC:56266	CAPSL-DT	lnc-IL7R-1	
ENSG00000116489	829	HGNC:1488	CAPZA1		
ENSG00000230956	53338	HGNC:1489	CAPZA1P1		CAPZA1P
ENSG00000225369	100422294	HGNC:54563	CAPZA1P2		
ENSG00000213698	645938	HGNC:54564	CAPZA1P3		
ENSG00000233263	100130704	HGNC:54565	CAPZA1P4		
ENSG00000270729	100422324	HGNC:54566	CAPZA1P5		
ENSG00000198898	830	HGNC:1490	CAPZA2	CAPZ	
ENSG00000198898	830	HGNC:1490	CAPZA2	CAPPA2	
ENSG00000177938	93661	HGNC:24205	CAPZA3	Gsg3	
ENSG00000177938	93661	HGNC:24205	CAPZA3	CAPPA3	
ENSG00000077549	832	HGNC:1491	CAPZB		
ENSG00000231723	644265	HGNC:54734	CAPZBP1		
ENSG00000132357	84674	HGNC:16394	CARD6	CINCIN1	
ENSG00000105483	22900	HGNC:17057	CARD8	TUCAN	
ENSG00000105483	22900	HGNC:17057	CARD8	KIAA0955	
ENSG00000105483	22900	HGNC:17057	CARD8	CARDINAL	
ENSG00000105483	22900	HGNC:17057	CARD8	NDPP	
ENSG00000105483	22900	HGNC:17057	CARD8	Dakar	
ENSG00000268001	100505812	HGNC:51408	CARD8-AS1	LOC100505812	
ENSG00000268001	100505812	HGNC:51408	CARD8-AS1	AC008392.1	
ENSG00000187796	64170	HGNC:16391	CARD9		
ENSG00000100065	29775	HGNC:16422	CARD10	CARMA3	
ENSG00000100065	29775	HGNC:16422	CARD10	BIMP1	
ENSG00000198286	84433	HGNC:16393	CARD11	CARMA1	
ENSG00000198286	84433	HGNC:16393	CARD11	BIMP3	
ENSG00000237286	101927256	HGNC:40766	CARD11-AS1		
ENSG00000141527	79092	HGNC:16446	CARD14	CARMA2	PSORS2
ENSG00000141527	79092	HGNC:16446	CARD14	BIMP2	PSORS2
ENSG00000204397	114769	HGNC:33701	CARD16	COP1	
ENSG00000204397	114769	HGNC:33701	CARD16	COP	
ENSG00000204397	114769	HGNC:33701	CARD16	PSEUDO-ICE	
ENSG00000204397	114769	HGNC:33701	CARD16	LLID-114769	
ENSG00000255221	440068	HGNC:33827	CARD17P	INCA	CARD17
ENSG00000255501	59082	HGNC:28861	CARD18	UNQ5804	
ENSG00000255501	59082	HGNC:28861	CARD18	ICEBERG	
ENSG00000255501	59082	HGNC:28861	CARD18	pseudo-ICE	
ENSG00000165233	84270	HGNC:28148	CARD19	MGC11115	C9orf89
ENSG00000165233	84270	HGNC:28148	CARD19	bA370F5.1	C9orf89
ENSG00000165233	84270	HGNC:28148	CARD19	BinCARD	C9orf89
ENSG00000138380	79800	HGNC:14435	CARF	FLJ21579	ALS2CR8
ENSG00000138380	79800	HGNC:14435	CARF	NYD-SP24	ALS2CR8
ENSG00000153048	23589	HGNC:17150	CARHSP1	CRHSP-24	
ENSG00000153048	23589	HGNC:17150	CARHSP1	CSDC1	
ENSG00000261481	119545623	HGNC:55361	CARHSP1-DT		
ENSG00000142453	10498	HGNC:23393	CARM1	PRMT4	
ENSG00000227835	100130873	HGNC:23392	CARM1P1		CARM1L
ENSG00000260123	102724566	HGNC:55102	CARMAL	RP11-326A19.4	
ENSG00000079691	55604	HGNC:21581	CARMIL1	dJ501N12.1	LRRC16
ENSG00000079691	55604	HGNC:21581	CARMIL1	dJ501N12.1	LRRC16A
ENSG00000079691	55604	HGNC:21581	CARMIL1	FLJ20048	LRRC16
ENSG00000079691	55604	HGNC:21581	CARMIL1	FLJ20048	LRRC16A
ENSG00000079691	55604	HGNC:21581	CARMIL1	CARMIL	LRRC16
ENSG00000079691	55604	HGNC:21581	CARMIL1	CARMIL	LRRC16A
ENSG00000159753	146206	HGNC:27089	CARMIL2	LRRC16C	RLTPR
ENSG00000248659	127460874	HGNC:56522	CARMIL2P1		
ENSG00000186648	90668	HGNC:20272	CARMIL3	BC008134	C14orf121
ENSG00000186648	90668	HGNC:20272	CARMIL3	BC008134	LRRC16B
ENSG00000186648	90668	HGNC:20272	CARMIL3	crml-1	C14orf121
ENSG00000186648	90668	HGNC:20272	CARMIL3	crml-1	LRRC16B
ENSG00000249669	728264	HGNC:42872	CARMN	CARMEN	MIR143HG
ENSG00000156017	138199	HGNC:23435	CARNMT1	FLJ25795	C9orf41
ENSG00000203321	101927380	HGNC:51188	CARNMT1-AS1		C9orf41-AS1
ENSG00000172508	57571	HGNC:29268	CARNS1	KIAA1394	ATPGD1
ENSG00000110619	833	HGNC:1493	CARS1		CARS
ENSG00000247473	100852407	HGNC:40125	CARS1-AS1		CARS-AS1
ENSG00000271232	100420042	HGNC:50477	CARS1P1		CARSP1
ENSG00000253756	106481707	HGNC:50478	CARS1P2		CARSP2
ENSG00000134905	79587	HGNC:25695	CARS2	FLJ12118	
ENSG00000164326	9607	HGNC:24323	CARTPT	CART	
ENSG00000177640	255082	HGNC:22933	CASC2		C10orf5
ENSG00000108349	22794	HGNC:17040	CASC3	MLN51	
ENSG00000108349	22794	HGNC:17040	CASC3	BTZ	
ENSG00000224944	101929083	HGNC:49076	CASC6		
ENSG00000246228	727677	HGNC:45129	CASC8	LINC00860	
ENSG00000246228	727677	HGNC:45129	CASC8	CARLo-1	
ENSG00000249395	101805492	HGNC:48906	CASC9	LINC00981	
ENSG00000249395	101805492	HGNC:48906	CASC9	ESCCAL-1	
ENSG00000249395	101805492	HGNC:48906	CASC9	linc-JPH1	
ENSG00000249375	100270680	HGNC:48939	CASC11	TCONS_00014535	
ENSG00000249375	100270680	HGNC:48939	CASC11	LINC00990	
ENSG00000249375	100270680	HGNC:48939	CASC11	CARLo-7	
ENSG00000249375	100270680	HGNC:48939	CASC11	ENST00000518376	
ENSG00000249375	100270680	HGNC:48939	CASC11	MYMLR	
ENSG00000272168	401237	HGNC:28245	CASC15	lnc-SOX4-1	LINC00340
ENSG00000249231	643714	HGNC:48608	CASC16	LOC643714	LINC00918
ENSG00000260785	101928165	HGNC:43911	CASC17	LINC00600	
ENSG00000257859	101929110	HGNC:49463	CASC18	LOC101929110	
ENSG00000254166	103021165	HGNC:49476	CASC19	CARLo-6	LINC01245
ENSG00000229876	101929244	HGNC:49477	CASC20		
	103021164	HGNC:49836	CASC21	CARLo-2	LINC01244
ENSG00000260887	283854	HGNC:50627	CASC22	TCONS_00024290	LINC01373
ENSG00000260887	283854	HGNC:50627	CASC22	LincRNA-ENST00000515084	LINC01373
ENSG00000255420	103581031	HGNC:50865	CASC23	LINC01464	
ENSG00000127995	64921	HGNC:16014	CASD1	FLJ21213	
ENSG00000127995	64921	HGNC:16014	CASD1	FLJ21879	
ENSG00000127995	64921	HGNC:16014	CASD1	C7orf12	
ENSG00000147044	8573	HGNC:1497	CASK	LIN2	TNRC8
ENSG00000147044	8573	HGNC:1497	CASK	CAGH39	TNRC8
ENSG00000147044	8573	HGNC:1497	CASK	FGS4	TNRC8
ENSG00000233033	100873928	HGNC:40126	CASK-AS1		
ENSG00000167971	57524	HGNC:20879	CASKIN1	KIAA1306	
ENSG00000167971	57524	HGNC:20879	CASKIN1	ANKS5A	
ENSG00000177303	57513	HGNC:18200	CASKIN2	KIAA1139	
ENSG00000177303	57513	HGNC:18200	CASKIN2	FLJ21609	
ENSG00000177303	57513	HGNC:18200	CASKIN2	ANKS5B	
ENSG00000234059	10029	HGNC:1498	CASKP1		CASKP
ENSG00000137752	834	HGNC:1499	CASP1	ICE	IL1BC
ENSG00000255430	100874457	HGNC:43775	CASP1P1		
ENSG00000254750	440067	HGNC:43776	CASP1P2		
	100422634	HGNC:43777	CASP1P3		
ENSG00000106144	835	HGNC:1503	CASP2	ICH1	NEDD2
ENSG00000106144	835	HGNC:1503	CASP2	PPP1R57	NEDD2
ENSG00000106144	835	HGNC:1503	CASP2	MGC2181	NEDD2
ENSG00000164305	836	HGNC:1504	CASP3	CPP32	
ENSG00000164305	836	HGNC:1504	CASP3	CPP32B	
ENSG00000164305	836	HGNC:1504	CASP3	Yama	
ENSG00000164305	836	HGNC:1504	CASP3	apopain	
ENSG00000237033	100131616	HGNC:43596	CASP3P1		
ENSG00000196954	837	HGNC:1505	CASP4	ICE(rel)II	
ENSG00000196954	837	HGNC:1505	CASP4	ICH-2	
ENSG00000196954	837	HGNC:1505	CASP4	TX	
ENSG00000235505	643733	HGNC:53657	CASP4LP		CASP17P
ENSG00000137757	838	HGNC:1506	CASP5	ICE(rel)III	
ENSG00000138794	839	HGNC:1507	CASP6	MCH2	
ENSG00000138794	839	HGNC:1507	CASP6	caspase-6	
ENSG00000138794	839	HGNC:1507	CASP6	CSP-6	
ENSG00000165806	840	HGNC:1508	CASP7	MCH3	
ENSG00000165806	840	HGNC:1508	CASP7	CMH-1	
ENSG00000165806	840	HGNC:1508	CASP7	ICE-LAP3	
ENSG00000064012	841	HGNC:1509	CASP8	MCH5	
ENSG00000064012	841	HGNC:1509	CASP8	MACH	
ENSG00000064012	841	HGNC:1509	CASP8	FLICE	
ENSG00000064012	841	HGNC:1509	CASP8	Casp-8	
ENSG00000118412	9994	HGNC:1510	CASP8AP2	FLASH	
ENSG00000118412	9994	HGNC:1510	CASP8AP2	CED-4	
ENSG00000118412	9994	HGNC:1510	CASP8AP2	RIP25	
ENSG00000118412	9994	HGNC:1510	CASP8AP2	FLJ11208	
ENSG00000118412	9994	HGNC:1510	CASP8AP2	KIAA1315	
ENSG00000132906	842	HGNC:1511	CASP9	MCH6	
ENSG00000132906	842	HGNC:1511	CASP9	ICE-LAP6	
ENSG00000132906	842	HGNC:1511	CASP9	APAF-3	
ENSG00000132906	842	HGNC:1511	CASP9	PPP1R56	
ENSG00000003400	843	HGNC:1500	CASP10	MCH4	
ENSG00000003400	843	HGNC:1500	CASP10	FLICE-2	
ENSG00000204403	100506742	HGNC:19004	CASP12		CASP12P1
ENSG00000105141	23581	HGNC:1502	CASP14	MICE	
ENSG00000105141	23581	HGNC:1502	CASP14	MGC119078	
ENSG00000105141	23581	HGNC:1502	CASP14	MGC119079	
ENSG00000228146	197350	HGNC:27290	CASP16P		CASP16
ENSG00000143318	844	HGNC:1512	CASQ1	PDIB1	CASQ
ENSG00000143318	844	HGNC:1512	CASQ1	CSQ1	CASQ
ENSG00000118729	845	HGNC:1513	CASQ2	PDIB2	
ENSG00000036828	846	HGNC:1514	CASR	FHH	HHC
ENSG00000036828	846	HGNC:1514	CASR	FHH	HHC1
ENSG00000036828	846	HGNC:1514	CASR	NSHPT	HHC
ENSG00000036828	846	HGNC:1514	CASR	NSHPT	HHC1
ENSG00000036828	846	HGNC:1514	CASR	GPRC2A	HHC
ENSG00000036828	846	HGNC:1514	CASR	GPRC2A	HHC1
ENSG00000087589	57091	HGNC:15878	CASS4	HEFL	C20orf32
ENSG00000087589	57091	HGNC:15878	CASS4	HEPL	C20orf32
ENSG00000153113	831	HGNC:1515	CAST		
ENSG00000239282	652968	HGNC:34423	CASTOR1		GATSL3
ENSG00000274070	729438	HGNC:37073	CASTOR2		GATSL1
ENSG00000274070	729438	HGNC:37073	CASTOR2		GATSL2
ENSG00000239521	352954	HGNC:29954	CASTOR3P	DKFZp686B07267	GATS
ENSG00000239521	352954	HGNC:29954	CASTOR3P	DKFZp686B07267	CASTOR3
ENSG00000239521	352954	HGNC:29954	CASTOR3P	STAG3OS	GATS
ENSG00000239521	352954	HGNC:29954	CASTOR3P	STAG3OS	CASTOR3
ENSG00000130940	54897	HGNC:26002	CASZ1	FLJ20321	
ENSG00000130940	54897	HGNC:26002	CASZ1	ZNF693	
ENSG00000130940	54897	HGNC:26002	CASZ1	castor	
ENSG00000130940	54897	HGNC:26002	CASZ1	cst	
ENSG00000130940	54897	HGNC:26002	CASZ1	SRG	
ENSG00000121691	847	HGNC:1516	CAT		
ENSG00000158428	375307	HGNC:25062	CATIP	MGC50811	C2orf62
ENSG00000225062	101928513	HGNC:41080	CATIP-AS1		
ENSG00000237281	103689911	HGNC:41079	CATIP-AS2		
	856	HGNC:1525	CATR1		
ENSG00000175294	117144	HGNC:17116	CATSPER1	CATSPER	
ENSG00000166762	117155	HGNC:18810	CATSPER2		
ENSG00000205771	440278	HGNC:31054	CATSPER2P1		
ENSG00000152705	347732	HGNC:20819	CATSPER3	CACRC	
ENSG00000188782	378807	HGNC:23220	CATSPER4		
ENSG00000133962	79820	HGNC:20500	CATSPERB	FLJ14298	C14orf161
ENSG00000174898	257062	HGNC:28598	CATSPERD	MGC39581	TMEM146
ENSG00000179397	257044	HGNC:28491	CATSPERE	MGC33370	C1orf101
ENSG00000099338	57828	HGNC:25243	CATSPERG	DKFZp434A1022	C19orf15
